"FileName","ChangeFreq"
"src.main.resources.Resources.cmap.V","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.HelloWorldType1AfmPfb_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDSeparation_java","2"
"src.main.resources.Resources.cmap.H","2"
"jempbox.src.org.jempbox.xmp.pdfa.package_html","2"
"fontbox.src.main.site.apt.index_apt","2"
"src.main.java.org.apache.pdfbox.pdfwriter.COSWriterXRefEntry_java","2"
"pdfbox.src.test.resources.input.PDFBOX-2984-180°_pdf_txt","2"
"src.main.resources.Resources.cmap.KSCpc-EUC-UCS2","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.ErrorDialog_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.ant.package_html","2"
"src.main.java.org.pdfbox.pdmodel.package_html","2"
"Resources.cmap.90pv-RKSJ-H","2"
"debugger.src.main.java.org.apache.pdfbox.tools.util.ExtensionFileFilter_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.exceptions.WrappedIOException_java","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFAnnotationSquare_java","2"
"Resources.cmap.90pv-RKSJ-V","2"
"Resources.cmap.ETHK-B5-V","2"
"src.main.java.org.pdfbox.pdmodel.text.PDTextState_java","2"
"jempbox.NOTICE_txt","2"
"Resources.cmap.90ms-RKSJ-V","2"
"src.main.java.org.pdfbox.pdmodel.graphics.PDFontSetting_java","2"
"Resources.cmap.ETHK-B5-H","2"
"src.main.resources.Resources.cmap.EUC-V","2"
"preflight.src.main.java.org.apache.padaf.preflight.ValidatorConfig_java","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.AbstractFontContainer_java","2"
"src.main.java.org.pdfbox.pdmodel.common.function.PDFunctionType2_java","2"
"Resources.cmap.90ms-RKSJ-H","2"
"src.main.java.org.pdfbox.pdmodel.font.PDCIDFontType0Font_java","2"
"src.main.java.org.pdfbox.io.RandomAccessFileInputStream_java","2"
"website.README_txt","2"
"src.main.java.org.pdfbox.cos.COSNumber_java","2"
"src.test.resources.input.rendering.source_pdf","2"
"src.main.resources.Resources.cmap.EUC-H","2"
"src.main.java.org.pdfbox.pdmodel.common.function.package_html","2"
"src.main.java.org.pdfbox.pdmodel.common.PDRectangle_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.ETen-B5-H","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpPropertyFormatException_java","2"
"src.main.java.org.pdfbox.pdfparser.PDFParser_java","2"
"src.main.java.org.apache.pdfbox.encoding.conversion.package_html","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.ETen-B5-V","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpXpacketEndException_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.io.ByteArrayPushBackInputStream_java","2"
"src.main.java.org.pdfbox.pdfwriter.COSStandardOutputStream_java","2"
"src.main.resources.Resources.cmap.HKm471-B5-V","2"
"src.main.java.org.pdfbox.exceptions.WrappedIOException_java","2"
"src.main.resources.Resources.cmap.90ms-RKSJ-UCS2","2"
"Resources.afm.Courier_afm","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.RenditionClassType_java","2"
"src.main.resources.Resources.cmap.HKm471-B5-H","2"
"src.test.java.test.pdfbox.encryption.TestPublicKeyEncryption_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.LineAnnotationValidator_java","2"
"preflight-app.src.main.appended-resources.META-INF.NOTICE","2"
"preflight.src.main.java.org.apache.padaf.preflight.actions.UriAction_java","2"
"src.main.java.org.pdfbox.io.RandomAccessFile_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ConditionalOperators_java","2"
"src.main.resources.Resources.cmap.78-V","2"
"Resources.cmap.GBpc-EUC-H","2"
"src.main.java.org.apache.pdfbox.pdfwriter.package_html","2"
"src.main.java.org.pdfbox.util.operator.SetWordSpacing_java","2"
"pdfbox.src.site.xdoc.commandlineutilities.TextToPDF_xml","2"
"pdfbox.pdfbox_war.index_html","2"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode_java","2"
"src.site.resources.images.project_svg","2"
"src.main.java.org.apache.pdfbox.ImportFDF_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.additional_glyphlist_txt","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.HKgccs-B5-V","2"
"Resources.cmap.GBpc-EUC-V","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.SquareCircleAnnotationValidator_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionThread_java","2"
"src.site.xdoc.commandlineutilities.PDFSplit_xml","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.Format_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.utils.PdfElementParser_java","2"
"Resources.cmap.KSCpc-EUC-H","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.FontFlag_java","2"
"src.main.java.org.apache.pdfbox.examples.util.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.CoordinateColorPair_java","2"
"src.main.java.org.pdfbox.io.ByteArrayPushBackInputStream_java","2"
"src.main.resources.Resources.cmap.Ext-RKSJ-V","2"
"src.main.resources.Resources.cmap.Ext-RKSJ-H","2"
"preflight.src.test.java.org.apache.padaf.integration.TestValidFiles_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.predictor.None_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.xobject.PDXObjectImage_java","2"
"pdfbox.src.assembly.bin_xml","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.treestatus.TreeStatus_java","2"
"pdfbox.pdfbox_war.highlight_jsp","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.schema.XmpSchemaException_java","2"
"jempbox.RELEASE-NOTES_txt","2"
"src.main.resources.Resources.cmap.90msp-RKSJ-V","2"
"src.main.resources.Resources.cmap.90msp-RKSJ-H","2"
"Resources.cmap.UCS2-90ms-RKSJ","2"
"src.main.java.org.pdfbox.pdmodel.graphics.xobject.PDXObjectForm_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.DeviceNColorant_java","2"
"pdfbox.src.site.xdoc.userguide.file_references_xml","2"
"examples.src.main.java.org.apache.pdfbox.examples.fdf.package_html","2"
"src.main.java.org.pdfbox.encoding.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessReadWrapper_java","2"
"preflight.src.test.java.org.apache.padaf.preflight.util.NOCatalogDocument_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.OperatorMarker_java","2"
"Resources.afm.Times-Bold_afm","2"
"pdfbox.pdfbox_war.bookmarks_xml","2"
"src.main.java.org.pdfbox.util.operator.SetCharSpacing_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.PDFAbAnnotationFactory_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.helpers.AbstractValidationHelper_java","2"
"src.test.java.test.pdfbox.util.TestDateUtil_java","2"
"preflight.src.test.java.org.apache.padaf.preflight.util.ByteArrayDataSource_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm_java","2"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.AlignmentTest_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.StringUtil_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.FieldFlag_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary_java","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFAnnotationText_java","2"
"xmpbox.src.test.java.org.apache.padaf.xmpbox.TestXMPWithDefinedSchemas_java","2"
"src.main.java.org.apache.pdfbox.searchengine.package_html","2"
"Resources.cmap.Identity-H","2"
"src.main.java.org.apache.pdfbox.pdfviewer.package_html","2"
"pdfbox.src.site.xdoc.commandlineutilities.PDFDebugger_xml","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.CIDSystemInfo_java","2"
"src.main.java.org.pdfbox.examples.pdmodel.HelloWorldType1AfmPfb_java","2"
"Resources.cmap.Identity-V","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.type1.Type1_java","2"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexChangeListener_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.font.PDFontDescriptor_java","2"
"pdfbox.src.test.java.org.apache.pdfbox.multipdf.MergeAnnotationsTest_java","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFAnnotationHighlight_java","2"
"src.main.java.org.pdfbox.ant.PDFToTextTask_java","2"
"examples.src.test.resources.org_apache_pdfbox_examples_pdmodel.document_pdf","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient_java","2"
"src.main.resources.Resources.afm.Helvetica-BoldOblique_afm","2"
"src.main.java.org.pdfbox.util.operator.NextLine_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.helpers.FontValidationHelper_java","2"
"src.main.resources.Resources.cmap.GBpc-EUC-UCS2C","2"
"preflight.src.test.java.org.apache.padaf.preflight.TestPdfaValidationFactory_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.78-EUC-V","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.HKgccs-B5-H","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.78-EUC-H","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionGoTo_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.SequentialSource_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.PDFTreeModel_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.package_html","2"
"src.main.java.org.pdfbox.util.MapUtil_java","2"
"fontbox.website._cvsignore","2"
"pdfbox.src.main.java.org.apache.pdfbox.io.ccitt.FillOrderChangeInputStream_java","2"
"jempbox.website._cvsignore","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions_java","2"
"src.main.java.org.pdfbox.util.operator.MoveText_java","2"
"src.main.java.org.pdfbox.util.operator.SetGraphicsStateParameters_java","2"
"src.main.java.org.pdfbox.util.operator.pagedrawer.CloseFillNonZeroAndStrokePath_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.encryption.PDEncryptionManager_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFDocument_java","2"
"pdfbox.src.test.resources.input.ImageIOUtil.JPXTestCMYK_pdf","2"
"src.main.java.org.pdfbox.searchengine.package_html","2"
"src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification_java","2"
"travis_yml","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpUnknownPropertyException_java","2"
"src.main.java.org.pdfbox.cos.COSArray_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.graphics.color.ColorSpaceHelperFactory_java","2"
"website.publish_xml","2"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.PDStreamTest_java","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.AbstractFontValidator_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.78-RKSJ-H","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDURIDictionary_java","2"
"src.main.java.org.pdfbox.util.operator.Invoke_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniJIS-UTF16-H","2"
"src.main.java.org.apache.pdfbox.encryption.PDFEncryption_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniJIS-UTF16-V","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.78-RKSJ-V","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionImportData_java","2"
"jempbox.src.main.java.org.apache.jempbox.xmp.XMPSchemaPDF_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.actions.InvalidAction_java","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.DateConverter_java","2"
"src.main.java.org.pdfbox.pdmodel.fdf.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDURIDictionary_java","2"
"src.main.java.org.pdfbox.filter.LZWFilter_java","2"
"xmpbox.src.test.resources.org.apache.padaf.xmpbox.parser.empty_list_xml","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.90pv-RKSJ-V","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpUnexpectedNamespaceURIException_java","2"
"src.main.java.org.pdfbox.examples.fdf.SetField_java","2"
"pdfbox.src.site.resources.images.project_svg","2"
"jempbox.src.main.appended-resources.META-INF.LICENSE","2"
"src.main.resources.Resources.colorspace-profiles.README_txt","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.RubberStampAnnotationValidator_java","2"
"Resources.cmap.Adobe-Japan1-90pv-RKSJ","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.90pv-RKSJ-H","2"
"pdfbox.src.main.java.org.apache.pdfbox.encoding.conversion.CJKConverter_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.ETHK-B5-V","2"
"src.main.resources.Resources.cmap.HKscs-B5-V","2"
"src.main.java.org.pdfbox.pdmodel.encryption.PublicKeySecurityHandler_java","2"
"pdfbox.src.site.site_xml","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.ETHK-B5-H","2"
"src.main.java.org.apache.pdfbox.pdmodel.encryption.SecurityHandlersManager_java","2"
"src.main.resources.Resources.cmap.HKscs-B5-H","2"
"preflight.src.test.java.org.apache.padaf.preflight.ExtractStream_java","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.CreateBlankPDF_java","2"
"fontbox.src.main.java.org.apache.fontbox.encoding.CustomEncoding_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.signature.CreateSignedTimestampBase_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.MapEntry_java","2"
"Resources.cmap.Adobe-GB1-GBpc-EUC","2"
"src.main.java.org.pdfbox.pdmodel.graphics.predictor.Optimum_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDPushButton_java","2"
"src.main.java.org.apache.pdfbox.pdfviewer.PDFTreeCellRenderer_java","2"
"src.main.java.org.apache.pdfbox.io.ASCII85OutputStream_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.package_html","2"
"logging_properties","2"
"fontbox.src.main.java.org.apache.fontbox.util.Charsets_java","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.exception.SyntaxValidationException_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.RGToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.MenuBase_java","2"
"src.main.java.org.pdfbox.pdmodel.encryption.StandardDecryptionMaterial_java","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.OECFType_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.ExportXFDF_java","2"
"jempbox.src.main.appended-resources.META-INF.NOTICE","2"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.CSArrayBased_java","2"
"src.test.java.org.apache.pdfbox.cos.TestCOSInteger_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Korea1-2","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Korea1-0","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Korea1-1","2"
"preflight.src.main.java.org.apache.padaf.preflight.font.Type3FontContainer_java","2"
"pdfbox.src.site.xdoc.userguide.bookmarks_xml","2"
"Resources.cmap.GB-EUC-V","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.UpperPane_java","2"
"src.test.java.test.pdfbox.util.TestPDFToImage_java","2"
"src.main.java.org.pdfbox.filter.Filter_java","2"
"src.main.java.org.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionJavaScript_java","2"
"Resources.cmap.GB-EUC-H","2"
"fontbox.src.main.java.org.apache.fontbox.cff.CIDKeyedFDSelect_java","2"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.PageLayoutTest_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.font.FontValidator_java","2"
"src.main.java.org.pdfbox.Decrypt_java","2"
"pdfbox.src.site.xdoc.commandlineutilities.PDFSplit_xml","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.pattern.tiling.ColoredTilingPaint_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.font.UndefFontContainer_java","2"
"tools.src.main.java.org.apache.pdfbox.PrintPDF_java","2"
"fontbox.src.main.resources.META-INF.services.org_apache_tika_parser_Parser","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.CSArrayBased_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.graphics.GraphicsOperatorProcessor_java","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.PrintBookmarks_java","2"
"tools.src.main.java.org.apache.pdfbox.Decrypt_java","2"
"src.main.resources.Resources.cmap.78-EUC-H","2"
"Resources.cmap.Hiragana","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-6","2"
"src.main.java.org.pdfbox.util.operator.MoveTextSetLeading_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexChangedEvent_java","2"
"fontbox.src.main.java.org.apache.fontbox.afm.CompositePart_java","2"
"src.main.java.org.apache.pdfbox.exceptions.WrappedException_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-5","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-4","2"
"src.main.java.org.pdfbox.util.operator.Concatenate_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-3","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-2","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-1","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-0","2"
"src.main.resources.Resources.afm.MustRead_html","2"
"src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexPane_java","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.PDFAPropertyType_java","2"
"fontbox._cvsignore","2"
"src.main.java.org.pdfbox.util.operator.pagedrawer.EndPath_java","2"
"src.main.java.org.pdfbox.examples.pdmodel.RubberStamp_java","2"
"src.main.java.org.pdfbox.util.PDFStreamEngine_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.form.PDAppearance_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionResetForm_java","2"
"src.main.resources.Resources.cmap.78-EUC-V","2"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDGamma_java","2"
"src.main.java.org.apache.pdfbox.io.RandomAccessBuffer_java","2"
"pdfbox.src.main.resources.META-INF.services.java_nio_charset_spi_CharsetProvider","2"
"src.main.java.org.pdfbox.pdmodel.common.filespecification.package_html","2"
"src.main.resources.Resources.cmap.Adobe-CNS1-UCS2","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.GToolTip_java","2"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.ColorBarCellRenderer_java","2"
"Resources.cmap.Adobe-CNS1-H-CID","2"
"src.main.java.org.pdfbox.PDFToImage_java","2"
"src.test.java.org.apache.pdfbox.pdmodel.TestPDDocumentCatalog_java","2"
"src.main.java.org.apache.pdfbox.util.Splitter_java","2"
"src.main.java.org.pdfbox.pdmodel.text.package_html","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.type.AbstractComplexProperty_java","2"
"fontbox.src.test.java.org.apache.fontbox.ttf.TestMemoryTTFDataStream_java","2"
"Resources.cmap.Adobe-CNS1-UCS2","2"
"preflight.src.main.java.org.apache.padaf.preflight.BodyParseException_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination_java","2"
"jempbox.src.main.java.org.apache.jempbox.impl.package_html","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.B5-H","2"
"pdfbox.src.test.resources.input.PDFBOX-2984-180°_pdf","2"
"src.site.xdoc.commandlineutilities.index_xml","2"
"src.main.resources.Resources.cmap.83pv-RKSJ-H","2"
"KEYS","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.HKscs-B5-V","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.package_html","2"
"src.main.resources.Resources.cmap.Roman","2"
"fontbox.licenses.checkstyle.LICENSE_apache","2"
"src.main.java.org.pdfbox.pdmodel.interactive.action.type.PDActionGoTo_java","2"
"src.main.java.org.pdfbox.pdmodel.encryption.ProtectionPolicy_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.WidgetAnnotationValidator_java","2"
"src.main.java.org.pdfbox.pdmodel.PDJavascriptNameTreeNode_java","2"
"Resources.cmap.HKdlb-B5-H","2"
"src.main.java.org.pdfbox.util.BitFlagHelper_java","2"
"Resources.cmap.HKdlb-B5-V","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.HKscs-B5-H","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.B5-V","2"
"src.main.java.org.apache.pdfbox.cos.COSBoolean_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary_java","2"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSDictionary_java","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.DeviceSettingsType_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.AnnotFlag_java","2"
"src.main.java.org.apache.pdfbox.io.RandomAccess_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences_java","2"
"src.test.java.test.pdfbox.cos.TestCOSString_java","2"
"src.main.java.org.apache.pdfbox.encryption.ARCFour_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.package_html","2"
"src.site.xdoc.commandlineutilities.Encrypt_xml","2"
"src.main.java.org.pdfbox.examples.pdmodel.AddMessageToEachPage_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.common.PDTextStream_java","2"
"test.input.test_rotate_270_txt","2"
"src.main.java.org.pdfbox.searchengine.lucene.LucenePDFDocument_java","2"
"src.main.java.org.pdfbox.filter.LZWNode_java","2"
"tools.src.main.java.org.apache.pdfbox.PDFMerger_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceLab_java","2"
"src.main.java.org.pdfbox.pdmodel.common.function.PDStreamFunction_java","2"
"Resources.cmap.Adobe-Korea1-H-CID","2"
"pdfbox.src.main.java.org.apache.pdfbox.ant.package_html","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.KSCpc-EUC-H","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.KSCpc-EUC-V","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDCalGray_java","2"
"tools.src.main.java.org.apache.pdfbox.ImportXFDF_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.ReplaceString_java","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.type1.GlyphDescription_java","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpUnknownValueTypeException_java","2"
"preflight.src.test.java.org.apache.padaf.preflight.annotations.MyAnnotationFactory_java","2"
"jempbox.src.org.jempbox.xmp.package_html","2"
"jempbox.licenses.jempbox.LICENSE","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.InputStreamSource_java","2"
"src.main.java.org.apache.pdfbox.encryption.package_html","2"
"fontbox.src.main.java.org.apache.fontbox.ttf.CIDFontType2Parser_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitDestination_java","2"
"tools.src.main.java.org.apache.pdfbox.Encrypt_java","2"
"src.main.resources.Resources.cmap.WP-Symbol","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionMotion_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDDeviceN_java","2"
"src.main.java.org.pdfbox.util.ImageParameters_java","2"
"src.main.java.org.pdfbox.util.operator.SetHorizontalTextScaling_java","2"
"pdfbox.src.site.xdoc.userguide.dot_net_xml","2"
"src.main.java.org.pdfbox.pdmodel.edit.PDPageContentStream_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFCatalog_java","2"
"src.test.java.test.pdfbox.pdmodel.interactive.form.TestFields_java","2"
"ant.src.main.java.org.apache.pdfbox.ant.package_html","2"
"examples.src.main.resources.org.apache.pdfbox.examples.acroforms.FillFormField_pdf","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpPropertyType_java","2"
"preflight.src.main.resources.project_version","2"
"pdfbox.src.test.java.org.apache.pdfbox.io.ccitt.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.ReaderBottomPanel_java","2"
"jempbox.src.test.java.org.apache.jempbox.xmp.AllTests_java","2"
"src.main.java.org.pdfbox.util.operator.pagedrawer.FillNonZeroRule_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.xobject.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequenceWithProperties_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDColorSpace_java","2"
"src.main.java.org.pdfbox.examples.util.PrintImageLocations_java","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.XPathType_java","2"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceStringTest_java","2"
"src.main.java.org.apache.pdfbox.examples.fdf.package_html","2"
"src.site.xdoc.commandlineutilities.PDFMerger_xml","2"
"src.main.java.org.apache.pdfbox.pdmodel.common.COSObjectable_java","2"
"src.main.java.org.pdfbox.io.package_html","2"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.fdf.FDFFieldTest_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniJIS-UCS2-H","2"
"fontbox.src.main.java.org.apache.fontbox.util.SystemFontManager_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.actions.GoToAction_java","2"
"src.main.resources.Resources.cmap.Adobe-Korea1-2","2"
