"FileName","ChangeChurn"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination_java","6"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.textsearcher.SearchEngine_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDPropertyList_java","6"
"Resources.PDFBox_External_Fonts_properties","6"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.PDFontSetting_java","6"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.PrintFields_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.PDSimpleFileSpecification_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitHeightDestination_java","6"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.DocumentEntry_java","6"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexModel_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.PDFTreeCellRenderer_java","6"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.StreamPane_java","6"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexPane_java","6"
"tools.src.main.java.org.apache.pdfbox.PDFBox_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.Save_java","6"
"pdfbox.src.test.resources.input.PDFBOX-3038-001033-p2_pdf_txt","6"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.ShowTextLine_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.SetTextLeading_java","6"
"pdfbox.src.test.resources.input.PDFBOX-3038-001033-p2_pdf-sorted_txt","6"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.BeginText_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDCheckBox_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.EndText_java","6"
"fontbox.src.main.java.org.apache.fontbox.encoding.BuiltInEncoding_java","6"
"pdfbox.src.main.java.org.apache.pdfbox.Decrypt_java","5"
"tools.src.test.java.org.apache.pdfbox.TestTextToPdf_java","5"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.COSObjectable_java","5"
"pdfbox.src.main.java.org.apache.pdfbox.Version_java","5"
"tools.src.test.java.org.apache.pdfbox.TestExtractText_java","5"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetStrokingColor_java","5"
"pdfbox.src.test.resources.logging_properties","5"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.StreamPaneView_java","5"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.StreamPaneView_java","5"
"_gitignore","5"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.optional_content.PDOptionalContentProperties_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.PageEntry_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.ErrorDialog_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.util.ExtensionFileFilter_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.PDFTreeModel_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.MapEntry_java","4"
"jempbox.src.main.appended-resources.META-INF.NOTICE","4"
"tools.src.main.java.org.apache.pdfbox.Decrypt_java","4"
"tools.src.main.java.org.apache.pdfbox.ImportXFDF_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.ReaderBottomPanel_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColorN_java","4"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.CSIndexed_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.FileOpenSaveDialog_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.searchengine.lucene.LucenePDFDocument_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.optional_content.PDOptionalContentGroup_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.examples.persistence.WriteDecodedDoc_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.stringpane.StringPane_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.ArrayEntry_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.ImageUtil_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.RecentFiles_java","4"
"tools.src.main.java.org.apache.pdfbox.DecompressObjectstreams_java","4"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ErrorDialog_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.OSXAdapter_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.PDFTreeCellRenderer_java","4"
"tools.src.main.java.org.apache.pdfbox.ImportFDF_java","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.ExtensionFileFilter_java","4"
"ant.src.main.appended-resources.META-INF.NOTICE","4"
"pdfbox.src.main.java.org.apache.pdfbox.util.XMLUtil_java","4"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexView_java","4"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.OperatorMarker_java","4"
"lucene.src.main.appended-resources.META-INF.NOTICE","4"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.DocumentEntry_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.CloseAndStrokePath_java","4"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.InkAnnotationValidator_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.ClipEvenOddRule_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.CloseFillNonZeroAndStrokePath_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.EndPath_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroAndStrokePath_java","4"
"pdfbox.src.test.resources.input.cweb_pdf_txt","4"
"debugger.src.main.java.org.apache.pdfbox.debugger.stringpane.StringPane_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroRule_java","4"
"pdfbox.src.test.resources.input.cweb_pdf-sorted_txt","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.FillEvenOddRule_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.ClipNonZeroRule_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.StrokePath_java","4"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.DecryptionMaterial_java","3"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient_java","3"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitDestination_java","3"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.PDFileSpecification_java","3"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDAction_java","3"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDDestinationOrAction_java","3"
"preflight.src.main.appended-resources.META-INF.NOTICE_txt","3"
"pdfbox.src.main.java.org.apache.pdfbox.Encrypt_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.PDFMerger_java","2"
"pdfbox.src.main.resources.Resources.PageDrawer_properties","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.pagedrawer.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.CSDeviceN_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.SelectionChangeListener_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexEditor_java","2"
"tools.src.main.java.org.apache.pdfbox.ExportFDF_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.ant.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.FontFlag_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.DeviceNColorant_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.OperatorMarker_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.FieldFlag_java","2"
"fontbox.website._cvsignore","2"
"jempbox.website._cvsignore","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDURIDictionary_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.RGToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.MenuBase_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.UpperPane_java","2"
"tools.src.main.java.org.apache.pdfbox.PrintPDF_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.CSArrayBased_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexChangedEvent_java","2"
"src.main.resources.Resources.afm.MustRead_html","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexPane_java","2"
"pdfbox.src.main.resources.META-INF.services.java_nio_charset_spi_CharsetProvider","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.GToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.AnnotFlag_java","2"
"tools.src.main.java.org.apache.pdfbox.PDFMerger_java","2"
"tools.src.main.java.org.apache.pdfbox.Encrypt_java","2"
"preflight.src.main.resources.project_version","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.ReaderBottomPanel_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexChangeListener_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionJavaScript_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.DocumentEntry_java","2"
"fontbox.Resources._cvsignore","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.FlagBitsPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexView_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexModelChangedEvent_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.searchengine.lucene.IndexFiles_java","2"
"fontbox.lib._cvsignore","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.DeviceNTableModel_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.SCNToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.AddressPane_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionLaunch_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.graphics.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.MapEntry_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.PDFTreeModel_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionURI_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.Stream_java","2"
"tools.src.main.java.org.apache.pdfbox.WriteDecodedDoc_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.ASCIIPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.CSIndexed_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.IndexedColorant_java","2"
"tools.src.main.java.org.apache.pdfbox.PDFSplit_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.PDFTreeModel_java","2"
"src.test.resources.logging_properties","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDWindowsLaunchParams_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.ReaderBottomPanel_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.ColorBarCellRenderer_java","2"
"Resources._cvsignore","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.ArrayEntry_java","2"
"tools.src.main.java.org.apache.pdfbox.ExtractText_java","2"
"ant.src.main.java.org.apache.pdfbox.ant.PDFToTextTask_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.OSXAdapter_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.ColorToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.IndexedTableModel_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionGoTo_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.util.FileOpenSaveDialog_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.util.RecentFiles_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.SelectEvent_java","2"
"website._cvsignore","2"
"tools.src.main.java.org.apache.pdfbox.ExportXFDF_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.TextPositionComparator_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexModelChangeListener_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.tools.util.ImageUtil_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.ExtensionFileFilter_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.PanoseFlag_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.StatusPane_java","2"
"jempbox.build_properties_example","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.fontencodingpane.FontEncodingView_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.MapEntry_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.CSSeparation_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.PDFTreeCellRenderer_java","2"
"tools.src.main.java.org.apache.pdfbox.TextToPDF_java","2"
"tools.src.main.java.org.apache.pdfbox.PDFDebugger_java","2"
"lucene.src.main.java.org.apache.pdfbox.lucene.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.ArrayEntry_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.ErrorDialog_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.fontencodingpane.SimpleFont_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.RotationMenu_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.FlagBitsPaneView_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.treestatus.TreeStatusPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.fontencodingpane.Type0Font_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.FontToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.ToolTipController_java","2"
"website.src.documentation.content.xdocs.images._cvsignore","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.text.PDTextState_java","2"
"jempbox.lib._cvsignore","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.KToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.ZoomMenu_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexModel_java","2"
"fontbox.build_properties_example","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.PageEntry_java","2"
"tools.src.main.java.org.apache.pdfbox.OverlayPDF_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.fontencodingpane.FontEncodingPaneController_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionRemoteGoTo_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.Flag_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ArrayEntry_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.printing.Scaling_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.FieldFlag_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.IndexedTableModel_java","2"
"fontbox.src.main.appended-resources.META-INF.NOTICE","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.CSArrayBased_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.DeviceNColorant_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.AnnotFlag_java","2"
"pdfbox.src.test.resources.input.PDFBOX-3053-reduced_pdf_txt","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.tooltip.FontToolTip_java","2"
"pdfbox.src.test.resources.input.PDFBOX-3195_pdf-sorted_txt","2"
"pdfbox.src.test.resources.input.PDFBOX-3062-N2MOQ7YZICIYGTPLQJAWJ4HLN6CCEMHZ-reduced_pdf_txt","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.UpperPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexChangedEvent_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.SelectEvent_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.LegacyFillNonZeroRule_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.lucene.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.RotationMenu_java","2"
"pdfbox.src.test.resources.input.PDFBOX-3062-N2MOQ7YZICIYGTPLQJAWJ4HLN6CCEMHZ-reduced_pdf-sorted_txt","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetStrokingColorN_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ImageUtil_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.AddressPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.SelectionChangeListener_java","2"
"pdfbox.src.test.resources.input.PDFBOX-3195_pdf_txt","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.MapEntry_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.tooltip.GToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.ASCIIPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexChangeListener_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.treestatus.TreeStatusPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.Flag_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.IndexedColorant_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.CSSeparation_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.ColorBarCellRenderer_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.FontFlag_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.StatusPane_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.PanoseFlag_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.FlagBitsPaneView_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.tooltip.RGToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.MenuBase_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.DeviceNTableModel_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexModelChangedEvent_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.printing.Orientation_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexModelChangeListener_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.tooltip.ColorToolTip_java","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.CSDeviceN_java","2"
"pdfbox.src.test.resources.input.PDFBOX-3053-reduced_pdf-sorted_txt","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ExtensionFileFilter_java","2"
"src.main.resources.Resources.cmap.Adobe-Japan1-4","1"
"src.main.resources.Resources.cmap.CNS-EUC-H","1"
"src.main.resources.Resources.cmap.CNS-EUC-V","1"
"Resources.cmap.GBpc-EUC-UCS2","1"
"Resources.cmap.Adobe-Japan1-UCS2","1"
"src.main.resources.Resources.cmap.V","1"
"src.main.resources.Resources.cmap.H","1"
"src.main.resources.Resources.cmap.KSCpc-EUC-UCS2","1"
"Resources.cmap.90pv-RKSJ-H","1"
"Resources.cmap.90ms-RKSJ-V","1"
"src.main.resources.Resources.cmap.EUC-V","1"
"Resources.cmap.90ms-RKSJ-H","1"
"src.main.resources.Resources.cmap.EUC-H","1"
"src.main.resources.Resources.cmap.90ms-RKSJ-UCS2","1"
"Resources.cmap.GBpc-EUC-H","1"
"Resources.cmap.GBpc-EUC-V","1"
"Resources.cmap.KSCpc-EUC-H","1"
"src.main.resources.Resources.cmap.Ext-RKSJ-V","1"
"src.main.resources.Resources.cmap.Ext-RKSJ-H","1"
"src.main.resources.Resources.cmap.90msp-RKSJ-V","1"
"src.main.resources.Resources.cmap.90msp-RKSJ-H","1"
"src.main.resources.Resources.cmap.GBpc-EUC-UCS2C","1"
"src.main.resources.Resources.cmap.HKscs-B5-V","1"
"src.main.resources.Resources.cmap.HKscs-B5-H","1"
"Resources.cmap.GB-EUC-V","1"
"Resources.cmap.GB-EUC-H","1"
"src.main.resources.Resources.cmap.Adobe-CNS1-UCS2","1"
"Resources.cmap.Adobe-CNS1-UCS2","1"
"src.main.resources.Resources.cmap.83pv-RKSJ-H","1"
"src.main.resources.Resources.cmap.Adobe-Korea1-2","1"
"Resources.cmap.V","1"
"Resources.cmap.H","1"
"Resources.cmap.Add-RKSJ-H","1"
"Resources.cmap.Add-RKSJ-V","1"
"Resources.cmap.B5pc-UCS2C","1"
"src.main.resources.Resources.cmap.KSC-EUC-H","1"
"src.main.resources.Resources.cmap.KSC-EUC-V","1"
"Resources.cmap.Adobe-GB1-4","1"
"src.main.resources.Resources.cmap.B5pc-UCS2","1"
"Resources.cmap.GBK2K-V","1"
"Resources.cmap.GBK2K-H","1"
"src.main.resources.Resources.cmap.UniGB-UCS2-V","1"
"src.main.resources.Resources.cmap.UniGB-UCS2-H","1"
"Resources.cmap.Adobe-GB1-UCS2","1"
"Resources.cmap.90pv-RKSJ-UCS2C","1"
"Resources.cmap.GBT-EUC-H","1"
"Resources.cmap.GBT-EUC-V","1"
"src.main.resources.Resources.cmap.ETen-B5-V","1"
"src.main.resources.Resources.cmap.KSCpc-EUC-UCS2C","1"
"src.main.resources.Resources.cmap.ETen-B5-H","1"
"Resources.cmap.UniGB-UCS2-V","1"
"Resources.cmap.90msp-RKSJ-H","1"
"src.main.resources.Resources.cmap.Adobe-Japan1-UCS2","1"
"Resources.cmap.90msp-RKSJ-V","1"
"Resources.cmap.UniGB-UCS2-H","1"
"src.main.resources.Resources.cmap.UniJIS-UCS2-HW-H","1"
"src.main.resources.Resources.cmap.GBpc-EUC-V","1"
"src.main.resources.Resources.cmap.GBpc-EUC-H","1"
"src.main.resources.Resources.cmap.GBpc-EUC-UCS2","1"
"src.main.resources.Resources.cmap.UniJIS-UCS2-HW-V","1"
"Resources.cmap.Ext-RKSJ-V","1"
"Resources.cmap.Ext-RKSJ-H","1"
"Resources.cmap.Adobe-CNS1-3","1"
"Resources.cmap.B5pc-UCS2","1"
"src.main.resources.Resources.cmap.B5pc-UCS2C","1"
"src.main.resources.Resources.cmap.GBT-EUC-H","1"
"src.main.resources.Resources.cmap.GBT-EUC-V","1"
"Resources.cmap.ETen-B5-V","1"
"src.main.resources.Resources.cmap.UniCNS-UCS2-V","1"
"src.main.resources.Resources.cmap.UniCNS-UCS2-H","1"
"src.main.resources.Resources.cmap.Adobe-CNS1-3","1"
"Resources.cmap.ETen-B5-H","1"
"Resources.cmap.UniJIS-UCS2-HW-V","1"
"Resources.cmap.UniJIS-UCS2-HW-H","1"
"Resources.cmap.UniJIS-UCS2-H","1"
"Resources.cmap.UniJIS-UCS2-V","1"
"src.main.resources.Resources.cmap.Adobe-GB1-UCS2","1"
"src.main.resources.Resources.cmap.90pv-RKSJ-UCS2","1"
"src.main.resources.Resources.cmap.GB-EUC-V","1"
"src.main.resources.Resources.cmap.KSCms-UHC-HW-H","1"
"src.main.resources.Resources.cmap.KSCms-UHC-HW-V","1"
"src.main.resources.Resources.cmap.GB-EUC-H","1"
"Resources.cmap.UniKS-UCS2-V","1"
"Resources.cmap.UniKS-UCS2-H","1"
"src.main.resources.Resources.cmap.KSCpc-EUC-H","1"
"src.main.resources.Resources.cmap.Adobe-GB1-4","1"
"Resources.cmap.HKscs-B5-H","1"
"Resources.cmap.HKscs-B5-V","1"
"src.main.resources.Resources.cmap.UniJIS-UCS2-H","1"
"Resources.cmap.UniCNS-UCS2-V","1"
"Resources.cmap.UniCNS-UCS2-H","1"
"src.main.resources.Resources.cmap.90ms-RKSJ-H","1"
"src.main.resources.Resources.cmap.90ms-RKSJ-V","1"
"src.main.resources.Resources.cmap.UniJIS-UCS2-V","1"
"Resources.cmap.KSCpc-EUC-UCS2C","1"
"src.main.resources.Resources.cmap.KSCms-UHC-V","1"
"src.main.resources.Resources.cmap.KSCms-UHC-H","1"
"src.main.resources.Resources.cmap.B5pc-V","1"
"src.main.resources.Resources.cmap.B5pc-H","1"
"Resources.cmap.KSCpc-EUC-UCS2","1"
"src.main.resources.Resources.cmap.KSCms-UHC-UCS2","1"
"src.main.resources.Resources.cmap.Adobe-Korea1-UCS2","1"
"Resources.cmap.CNS-EUC-H","1"
"Resources.cmap.Adobe-Korea1-UCS2","1"
"src.main.resources.Resources.cmap.Add-RKSJ-H","1"
"src.main.resources.Resources.cmap.Add-RKSJ-V","1"
"Resources.cmap.CNS-EUC-V","1"
"Resources.cmap.KSC-EUC-V","1"
"Resources.cmap.GBKp-EUC-V","1"
"Resources.cmap.KSC-EUC-H","1"
"Resources.cmap.GBKp-EUC-H","1"
"src.main.resources.Resources.cmap.90pv-RKSJ-UCS2C","1"
"Resources.cmap.KSCms-UHC-H","1"
"Resources.cmap.ETen-B5-UCS2","1"
"Resources.cmap.KSCms-UHC-HW-H","1"
"Resources.cmap.83pv-RKSJ-H","1"
"Resources.cmap.KSCms-UHC-HW-V","1"
"Resources.cmap.KSCms-UHC-V","1"
"Resources.cmap.90ms-RKSJ-UCS2","1"
"src.main.resources.Resources.cmap.UniKS-UCS2-V","1"
"Resources.cmap.90pv-RKSJ-UCS2","1"
"src.main.resources.Resources.cmap.UniKS-UCS2-H","1"
"Resources.cmap.GBK-EUC-H","1"
"Resources.cmap.GBpc-EUC-UCS2C","1"
"Resources.cmap.GBK-EUC-V","1"
"Resources.cmap.B5pc-H","1"
"Resources.cmap.B5pc-V","1"
"src.main.resources.Resources.cmap.ETen-B5-UCS2","1"
